event,value,timestamp
hrv,0.9,2026-02-23T22:16:05.839768
hrv,0.5773502691896257,2026-02-23T22:16:06.835526
hrv,0.5773502691896257,2026-02-23T22:16:06.835526
hrv,6.519202405202649,2026-02-23T22:16:07.839349
hrv,5.830951894845301,2026-02-23T22:16:07.839349
hrv,8.11377429642539,2026-02-23T22:16:08.848071
hrv,7.511895328648518,2026-02-23T22:16:08.848071
hrv,6.920179830675565,2026-02-23T22:16:08.848071
hrv,6.920179830675565,2026-02-23T22:16:08.848071
hrv,12.59761882261882,2026-02-23T22:16:09.847971
hrv,12.011358260943151,2026-02-23T22:16:09.847971
hrv,11.327298544123057,2026-02-23T22:16:10.899162
hrv,11.327298544123057,2026-02-23T22:16:10.899162
hrv,10.573551910309043,2026-02-23T22:16:11.849197
hrv,10.573551910309043,2026-02-23T22:16:11.849197
hrv,11.505433499003852,2026-02-23T22:16:12.849228
hrv,11.16191001997945,2026-02-23T22:16:12.849228
hrv,13.078820877875634,2026-02-23T22:16:13.847132
hrv,12.729989457142036,2026-02-23T22:16:13.847132
hrv,12.569805089976535,2026-02-23T22:16:14.847007
hrv,12.266873704256945,2026-02-23T22:16:14.847007
hrv,11.992421849575749,2026-02-23T22:16:14.847007
hrv,11.72881994879725,2026-02-23T22:16:14.847007
hrv,12.119199643540822,2026-02-23T22:16:15.846844
hrv,11.874342087037917,2026-02-23T22:16:15.846844
hrv,11.748977042213571,2026-02-23T22:16:16.846653
hrv,11.529350628978456,2026-02-23T22:16:16.846653
hrv,11.448643088655903,2026-02-23T22:16:17.846493
hrv,11.249521062602222,2026-02-23T22:16:17.846493
hrv,11.458198923942852,2026-02-23T22:16:18.846334
hrv,11.458198923942852,2026-02-23T22:16:18.846334
hrv,11.27912895573058,2026-02-23T22:16:19.852223
hrv,11.10691840087233,2026-02-23T22:16:19.857590
hrv,11.134208020119532,2026-02-23T22:16:19.865564
hrv,10.973995235490648,2026-02-23T22:16:19.870551
hrv,10.821788720498619,2026-02-23T22:16:20.846249
hrv,10.674546638895066,2026-02-23T22:16:20.846249
hrv,10.657342415838063,2026-02-23T22:16:21.853053
hrv,10.519822558706334,2026-02-23T22:16:21.853053
hrv,10.264787073219619,2026-02-23T22:16:23.399647
hrv,10.264787073219619,2026-02-23T22:16:23.399647
hrv,10.022701504811238,2026-02-23T22:16:23.837406
hrv,10.022701504811238,2026-02-23T22:16:23.837406
hrv,10.022701504811238,2026-02-23T22:16:23.837406
hrv,9.910712498212337,2026-02-23T22:16:23.837406
hrv,11.098207637540282,2026-02-23T22:16:24.843715
hrv,11.098207637540282,2026-02-23T22:16:24.843715
hrv,11.431863365173676,2026-02-23T22:16:25.848600
hrv,11.314610384952074,2026-02-23T22:16:25.853436
hrv,11.456002793295749,2026-02-23T22:16:26.900701
hrv,11.343133018115703,2026-02-23T22:16:26.900701
hrv,11.302654555457314,2026-02-23T22:16:27.890269
hrv,11.195517971112789,2026-02-23T22:16:27.890269
hrv,11.091371354278898,2026-02-23T22:16:27.890269
hrv,10.990078169959402,2026-02-23T22:16:27.890269
hrv,10.89888591947426,2026-02-23T22:16:28.890288
hrv,10.802858621030126,2026-02-23T22:16:28.890288
hrv,11.280896271558177,2026-02-23T22:16:29.890115
hrv,11.18488689774082,2026-02-23T22:16:29.890115
hrv,11.40175425099138,2026-02-23T22:16:30.846402
hrv,11.401010957255398,2026-02-23T22:16:30.846402
hrv,11.437375543455497,2026-02-23T22:16:31.846082
hrv,11.735069850954432,2026-02-23T22:16:31.846082
hrv,11.735069850954432,2026-02-23T22:16:31.846082
hrv,11.57144351776155,2026-02-23T22:16:31.846082
hrv,11.607274165768724,2026-02-23T22:16:32.845923
hrv,11.58096041215048,2026-02-23T22:16:32.845923
hrv,10.730125498815891,2026-02-23T22:16:33.845764
hrv,10.730125498815891,2026-02-23T22:16:33.845764
hrv,10.862780491200215,2026-02-23T22:16:34.845603
hrv,10.79940362446315,2026-02-23T22:16:34.845603
hrv,11.108860412347298,2026-02-23T22:16:35.845445
hrv,11.121059576393561,2026-02-23T22:16:35.845445
hrv,11.121059576393561,2026-02-23T22:16:35.845445
hrv,10.779767614865753,2026-02-23T22:16:35.845445
hrv,10.79940362446315,2026-02-23T22:16:36.845279
hrv,10.016934813147556,2026-02-23T22:16:36.845279
hrv,10.024546145523438,2026-02-23T22:16:37.845125
hrv,9.955834674591408,2026-02-23T22:16:37.845125
hrv,10.074300244867075,2026-02-23T22:16:38.844966
hrv,10.074300244867075,2026-02-23T22:16:38.844966
hrv,10.104538332613432,2026-02-23T22:16:39.845076
hrv,9.797094000133796,2026-02-23T22:16:39.845076
hrv,10.153900477907701,2026-02-23T22:16:39.860418
hrv,10.153900477907701,2026-02-23T22:16:39.860418
hrv,10.420807086736758,2026-02-23T22:16:40.850571
hrv,10.354725442185845,2026-02-23T22:16:40.852558
hrv,10.362088657984557,2026-02-23T22:16:41.842494
hrv,10.02961715814632,2026-02-23T22:16:41.842494
hrv,10.13134086864173,2026-02-23T22:16:42.837750
hrv,10.130504362768312,2026-02-23T22:16:42.837750
hrv,10.293160473944477,2026-02-23T22:16:43.891623
hrv,10.173911468863446,2026-02-23T22:16:43.891623
hrv,11.095120319998978,2026-02-23T22:16:43.891623
hrv,11.094356482586624,2026-02-23T22:16:43.891623
hrv,11.066823223996417,2026-02-23T22:16:44.840203
hrv,11.066823223996417,2026-02-23T22:16:44.840203
hrv,11.396550176794879,2026-02-23T22:16:45.840083
hrv,11.396550176794879,2026-02-23T22:16:45.840083
hrv,11.333914906979144,2026-02-23T22:16:46.847585
hrv,11.333914906979144,2026-02-23T22:16:46.847585
hrv,11.334662600677024,2026-02-23T22:16:47.839057
hrv,11.334662600677024,2026-02-23T22:16:47.839057
hrv,10.585407288225953,2026-02-23T22:16:48.867866
hrv,10.585407288225953,2026-02-23T22:16:48.867866
hrv,10.62456379962036,2026-02-23T22:16:49.977097
hrv,10.660397168802398,2026-02-23T22:16:49.977097
hrv,10.660397168802398,2026-02-23T22:16:49.977097
hrv,10.4281236429122,2026-02-23T22:16:49.977097
hrv,10.653240137335159,2026-02-23T22:16:50.880697
hrv,10.653240137335159,2026-02-23T22:16:50.880697
hrv,10.673108930264327,2026-02-23T22:16:51.849279
hrv,10.673108930264327,2026-02-23T22:16:51.849279
hrv,10.67390291270398,2026-02-23T22:16:52.906148
hrv,10.66675494313754,2026-02-23T22:16:52.910157
hrv,10.755369175518567,2026-02-23T22:16:53.896067
hrv,10.755369175518567,2026-02-23T22:16:53.896067
hrv,10.85029094353336,2026-02-23T22:16:54.899159
hrv,10.622170610312013,2026-02-23T22:16:54.899159
hrv,11.07218227536844,2026-02-23T22:16:54.899159
hrv,11.034614259882707,2026-02-23T22:16:54.899159
hrv,10.738809705842872,2026-02-23T22:16:55.863407
hrv,10.738809705842872,2026-02-23T22:16:55.863407
hrv,11.081363190938719,2026-02-23T22:16:56.855414
hrv,11.043826406409838,2026-02-23T22:16:56.855414
hrv,11.211374369551544,2026-02-23T22:16:57.872360
hrv,11.211374369551544,2026-02-23T22:16:57.872360
hrv,11.095120319998978,2026-02-23T22:16:58.872155
hrv,11.095120319998978,2026-02-23T22:16:58.872155
hrv,11.526682383915201,2026-02-23T22:16:58.872155
hrv,11.228746402101699,2026-02-23T22:16:58.872155
hrv,11.375710072826967,2026-02-23T22:16:59.965730
hrv,11.357070522254304,2026-02-23T22:16:59.965730
hrv,11.888607279696283,2026-02-23T22:17:00.965579
hrv,11.870773110344926,2026-02-23T22:17:00.965579
hrv,11.922063295434183,2026-02-23T22:17:01.856065
hrv,11.922063295434183,2026-02-23T22:17:01.856065
hrv,11.854341977892048,2026-02-23T22:17:02.855893
hrv,11.854341977892048,2026-02-23T22:17:02.855893
hrv,11.857201201758494,2026-02-23T22:17:02.855893
hrv,11.831443312100921,2026-02-23T22:17:02.855893
hrv,11.934141310272782,2026-02-23T22:17:03.855732
hrv,11.58535018819245,2026-02-23T22:17:03.855732
hrv,11.621137958807095,2026-02-23T22:17:04.871196
hrv,11.382412838844772,2026-02-23T22:17:04.871196
hrv,11.472147553598036,2026-02-23T22:17:05.917909
hrv,11.465497246898805,2026-02-23T22:17:05.917909
hrv,11.70252761339929,2026-02-23T22:17:06.863930
hrv,11.614572961790104,2026-02-23T22:17:06.866893
hrv,11.530357867055683,2026-02-23T22:17:07.916087
hrv,10.65960218038496,2026-02-23T22:17:07.922038
hrv,10.65960218038496,2026-02-23T22:17:07.923035
hrv,10.65960218038496,2026-02-23T22:17:07.923035
hrv,10.914148801798362,2026-02-23T22:17:08.896791
hrv,10.864340675120822,2026-02-23T22:17:08.900749
hrv,10.772689889606362,2026-02-23T22:17:09.861120
hrv,10.772689889606362,2026-02-23T22:17:09.861120
hrv,10.779767614865753,2026-02-23T22:17:10.837782
hrv,10.767181775647261,2026-02-23T22:17:10.853089
hrv,10.779767614865753,2026-02-23T22:17:11.851611
hrv,10.77898143044908,2026-02-23T22:17:11.855580
hrv,10.557349436228966,2026-02-23T22:17:12.844845
hrv,10.557349436228966,2026-02-23T22:17:12.860148
hrv,10.873697077608574,2026-02-23T22:17:12.860148
hrv,10.835440907550415,2026-02-23T22:17:12.860148
hrv,10.433810750615569,2026-02-23T22:17:13.844696
hrv,10.433810750615569,2026-02-23T22:17:13.844696
hrv,11.095884104828988,2026-02-23T22:17:14.844483
hrv,10.816653826391969,2026-02-23T22:17:14.844483
hrv,10.909488950108633,2026-02-23T22:17:15.844351
hrv,10.909488950108633,2026-02-23T22:17:15.844351
hrv,11.105808527561038,2026-02-23T22:17:16.890997
hrv,11.124869071787172,2026-02-23T22:17:16.890997
hrv,11.124869071787172,2026-02-23T22:17:16.890997
hrv,10.464629691311163,2026-02-23T22:17:16.906392
hrv,10.369446645256128,2026-02-23T22:17:17.850377
hrv,10.369446645256128,2026-02-23T22:17:17.850377
hrv,10.991522156736705,2026-02-23T22:17:18.841704
hrv,10.538066590111637,2026-02-23T22:17:18.841704
hrv,11.068354646300017,2026-02-23T22:17:19.853016
hrv,10.917254264601796,2026-02-23T22:17:19.855987
